Time,Month,wspd10,wdir10,wav_hs,wav_tp,wav_dp,cur_spd,cur_dir
2009-08-19 11:00:00,8,"19,34","5,01","2,2","9,43","46,78","1,65","217,59"
2009-08-19 12:00:00,8,"22,35","4,63","2,49","9,43","40,47","1,94","212,54"
2009-08-19 15:00:00,8,"15,82","2,89","2,4","9,41","36,95","1,56","220,35"
2009-08-19 16:00:00,8,"19,30","9,35","2,25","8,62","42,71","1,81","223,86"
2009-08-19 19:00:00,8,"15,71","20,04","2,22","9,47","47,82","1,57","231,79"
2009-08-19 20:00:00,8,"20,33","21,83","2,1","8,15","45,77","1,67","195,4"
2009-08-19 23:00:00,8,"20,18","20,96","2,12","8,81","46,04","1,42","198,26"
2009-08-20 00:00:00,8,"16,89","20,43","2,41","9,39","37,86","1,40","184,19"
2009-08-20 03:00:00,8,"19,32","14,53",2,"8,12","43,93","1,44","218,62"
2009-08-20 04:00:00,8,"22,61","15,55","2,38","7,83","44,69","1,69","193,51"
2009-08-20 07:00:00,8,"23,05","15,34","2,13","9,46","31,6","1,38","208,86"
2009-08-20 08:00:00,8,"25,06","11,72","2,76","9,31","38,46","1,67","189,77"
2009-08-20 11:00:00,8,"16,68","322,02","2,18","9,24","39,93","1,40","199,02"
2009-08-20 12:00:00,8,"12,87","303,91","1,99","7,5","41,1","1,24","166,65"
2009-08-20 15:00:00,8,"10,42","318,69","1,94","7,91","40,97","1,19","209,92"
2009-08-20 16:00:00,8,"10,52","376,06","2,07","9,28","44,56","0,91","179,99"
2009-08-20 19:00:00,8,"4,67","351,47","2,18","7,33","43,27","0,74","196,14"
2009-08-20 20:00:00,8,"4,28","300,89","1,76","9,31","41,97","0,80","217,07"
2009-08-20 23:00:00,8,"10,65","29,77","1,94","9,69","39,34","0,93","189,44"
2009-08-21 00:00:00,8,"10,56","31,61","2,07","8,57","38,25","0,86",184
2009-08-21 03:00:00,8,"12,29","25,95","2,19","9,7","34,44","0,97","186,3"
2009-08-21 04:00:00,8,"17,09","26,74","2,37","9,69","31,67","1,30","190,35"
2009-08-21 07:00:00,8,"26,07","16,84","2,75","8,39","36,07","1,13","180,15"
2009-08-21 08:00:00,8,"21,91","8,94","2,47","9,82","32,33","1,19","208,28"
2009-08-21 11:00:00,8,"19,34","304,83","2,96","7,41","27,89","1,15","204,14"
2009-08-21 12:00:00,8,"14,97","383,07","2,39","8,4","26,2","1,21","181,42"
2009-08-21 15:00:00,8,"10,83","278,35","2,58","8,4","30,92","0,84","186,94"
2009-08-21 16:00:00,8,"24,96","214,01","2,24","9,45","39,84","0,68","175,76"
2009-08-21 19:00:00,8,"24,08","228,81","2,62","9,33","242,65","0,27","210,87"
2009-08-21 20:00:00,8,"27,31","221,5","2,69","8,56","244,78","0,23","211,32"
2009-08-21 23:00:00,8,"21,38","181,57","3,34","7,78","209,48","0,43","264,97"
2009-08-22 00:00:00,8,"24,14","186,24","3,46","8,4","178,26","0,45","255,64"
2009-08-22 03:00:00,8,"19,19","163,33","3,59","7,1","224,76","0,78","223,22"
2009-08-22 04:00:00,8,"19,57","187,47","3,76","8,52","220,52","0,72","222,8"
2009-08-22 07:00:00,8,"16,68","175,86","3,06","9,38","173,27","0,95","247,49"
2009-08-22 08:00:00,8,"15,71","182,92","3,04","9,44","188,04","1,05","241,59"
2009-08-22 11:00:00,8,"17,26","157,57","3,5","11,26","240,25","1,05","198,83"
2009-08-22 12:00:00,8,"16,93","155,12","3,7","10,93","177,56","0,91","221,14"
2009-08-22 15:00:00,8,"14,19","154,59","3,7","10,62","215,28","1,05","202,78"
2009-08-22 16:00:00,8,"11,47","172,41","4,14","11,19","209,22","0,93","223,24"
2009-08-22 19:00:00,8,"13,12","146,77","3,67","10,03","215,41","0,91","164,59"
2009-08-22 20:00:00,8,"11,14","134,43","2,85","12,69","185,84","0,80","183,45"
2009-08-22 23:00:00,8,"11,18","131,3","3,46","11,02","209,3","0,60","167,27"
2009-08-23 00:00:00,8,"11,06","117,54","2,61","11,85","229,32","0,58","205,53"
2009-08-23 03:00:00,8,"11,68","104,68","3,07","11,71","234,95","0,39","180,32"
2009-08-23 04:00:00,8,"10,50","108,4","2,43","11,34","203,43","0,51","193,03"
2009-08-23 07:00:00,8,"10,85","85,64","2,83","10,61","215,92","0,39","222,47"
2009-08-23 08:00:00,8,"9,37","84,65","2,93","9,35","208,41","0,41","224,79"
2009-08-23 11:00:00,8,"11,99","82,82","2,43","11,89","168,65","0,45","225,1"
2009-08-23 12:00:00,8,"9,00","84,1","2,79","12,5","219,39","0,51","202,62"
2009-08-23 15:00:00,8,"11,59","71,13","2,37","11,37","216,93","0,54","234,84"
2009-08-23 16:00:00,8,"11,27","63,15","2,92","12,42","194,98","0,52","228,83"
2009-08-23 19:00:00,8,"13,53","75,16","2,46","12,34","179,35","0,54","208,04"
2009-08-23 20:00:00,8,"12,54","67,12","2,77","10,48","167,72","0,58","187,84"
2009-08-23 23:00:00,8,"10,46","80,23","2,83","11,51","208,55","0,58","192,46"
2009-08-24 00:00:00,8,"13,63","69,57","2,22","12,15","202,68","0,68","215,87"
2009-08-24 03:00:00,8,"16,09","63,96","2,61","10,88","179,65","0,54","227,89"
2009-08-24 04:00:00,8,"14,99","68,14","2,69","11,03","157,73","0,56","208,88"
2009-08-24 07:00:00,8,"10,98","50,75","2,03","11,79","176,88","0,58","211,36"
2009-08-24 08:00:00,8,"13,28","50,79","2,52","10,01","169,35","0,54","195,42"
2009-08-24 11:00:00,8,"11,27","32,62","2,48","12,26","174,43","0,41","196,03"
2009-08-24 12:00:00,8,"11,24","40,59","2,26","10,29","206,94","0,52","242,75"
2009-08-24 15:00:00,8,"10,92","53,05","2,12","10,88","206,6","0,54","196,54"
2009-08-24 16:00:00,8,"13,80","51,73","2,47","9,45","194,24","0,62","190,33"
2009-08-24 19:00:00,8,"12,05","66,28","1,84","11,69","161,33","0,64","215,19"
2009-08-24 20:00:00,8,"10,24","68,55","2,29","9,83","193,39","0,68","241,82"
2009-08-24 23:00:00,8,"11,20","72,95","1,77","10,31","147,3","0,80","181,74"
2009-08-25 00:00:00,8,"11,37","71,16","1,93","10,23","176,45","0,62","191,5"
2009-08-25 03:00:00,8,"11,04","57,2","2,06","10,43","159,98","0,80",189
2009-08-25 04:00:00,8,"12,36","41,6","1,88","8,67","149,25","0,68","206,91"
2009-08-25 07:00:00,8,"8,14","26,8","1,94","10,84","131,36","1,01","222,97"
2009-08-25 08:00:00,8,"10,07","25,33","1,72","8,09","140,87","0,93","188,75"
2009-08-25 11:00:00,8,"6,82","390,71","2,02","9,14","120,69","0,99","204,06"
2009-08-25 12:00:00,8,"5,70","307,65","1,82","9,96","117,79","1,15","167,03"
2009-08-25 15:00:00,8,"7,11","313,24","1,7","8,5","143,36","1,13","205,86"
2009-08-25 16:00:00,8,"10,44","261,28","1,72","7,84","136,96","1,05","201,33"
2009-08-25 19:00:00,8,"16,48","206,86","1,37",9,"126,8","1,15","158,58"
2009-08-25 20:00:00,8,"15,75","212,87","1,81","7,97","151,23","0,87","204,22"
2009-08-25 23:00:00,8,"25,46","133,9","1,96","9,63","163,8","0,93","210,15"
2009-08-26 00:00:00,8,"23,46","125,77","2,43","6,48","143,35","0,72","201,82"
2009-08-26 03:00:00,8,"19,65","147,58","3,09","8,05","167,45","0,95","198,54"
2009-08-26 04:00:00,8,"17,07","138,35","2,91","7,7","148,36","0,89","222,08"
2009-08-26 07:00:00,8,"21,95","145,6","2,95","8,18","134,87","1,09","228,19"
2009-08-26 08:00:00,8,"24,75","124,41","2,71","8,39","123,28","1,22","224,23"
2009-08-26 11:00:00,8,"18,47","146,84","2,61","7,04","141,44","1,22","197,8"
2009-08-26 12:00:00,8,"18,14","118,54","2,47","8,41","137,79","1,40","218,64"
2009-08-26 15:00:00,8,"15,26","147,74","2,2","6,57","122,66","1,46","232,35"
2009-08-26 16:00:00,8,"14,99","136,46","2,07","8,61","122,09","1,59","209,81"
2009-08-26 19:00:00,8,"11,16","130,56","2,17","6,5","117,12","1,52","180,36"
2009-08-26 20:00:00,8,"9,80","116,93","2,35","7,6","132,11","1,65","215,62"
2009-08-26 23:00:00,8,"10,28","139,19","2,08","8,35","120,35","1,36","225,85"
2009-08-27 00:00:00,8,"13,45","130,9","2,26","7,51","151,25","1,56","201,15"
2009-08-27 03:00:00,8,"14,27","142,16","1,91","7,03","139,27","1,30","229,01"
2009-08-27 04:00:00,8,"13,70","124,35","2,03","7,18","129,77","1,11","207,99"
2009-08-27 07:00:00,8,"12,23",128,"2,17","8,22","118,18","1,15","176,19"
2009-08-27 08:00:00,8,"10,01","131,56","1,89","6,6","125,21","1,24","192,22"
2009-08-27 11:00:00,8,"13,26","104,47","2,1","7,29","140,74","1,42","189,32"
2009-08-27 12:00:00,8,"11,31","122,93","2,39","6,61","147,58","1,22","188,02"
2009-08-27 15:00:00,8,"9,39","99,6","2,5","8,25","111,93","1,17","240,83"
2009-08-27 16:00:00,8,"11,82","105,98","2,23","7,49","137,27","1,22","219,84"
2009-08-27 19:00:00,8,"7,02","112,84","2,03","7,18","132,34","1,38","183,59"
2009-08-27 20:00:00,8,"7,31","104,88","2,09","7,42","137,09","1,46","198,11"
2009-08-27 23:00:00,8,"5,87","107,04","1,75","6,94","141,28","1,30","195,77"
2009-08-28 00:00:00,8,"7,08","111,33","1,87","8,67","141,64","1,42","186,38"
2009-08-28 03:00:00,8,"6,18","94,79","1,95","8,45","154,21","1,65","198,32"
2009-08-28 04:00:00,8,"7,35","103,3","1,85","8,52","141,41","1,48",175
2009-08-28 07:00:00,8,"5,46","93,98","1,58","12,89","143,7","1,61","214,79"
2009-08-28 08:00:00,8,"7,60","94,65","1,53","10,76","131,61","1,30","188,11"
2009-08-28 11:00:00,8,"6,61","91,41","1,88","12,88","158,72","1,24","203,51"
2009-08-28 12:00:00,8,"7,17","77,73","1,66","11,45","140,42","1,54","208,58"
2009-08-28 15:00:00,8,"5,15","51,23","1,39","12,79","161,11","1,32","235,4"
2009-08-28 16:00:00,8,"3,50","39,7","1,45","13,93","160,79","1,19","206,78"
2009-08-28 19:00:00,8,"2,08","109,03","1,6","11,86","145,56","1,50","191,69"
2009-08-28 20:00:00,8,"3,15","109,87","1,55","12,02","129,9","1,40","230,58"
2009-08-28 23:00:00,8,"6,69","132,37","1,28","10,47","119,73","1,32","191,13"
2009-08-29 00:00:00,8,"7,10","138,24","1,28","11,33","137,71","1,17","193,41"
2009-08-29 03:00:00,8,"7,56","118,2","1,26","13,29","125,4","1,32","204,24"
2009-08-29 04:00:00,8,"6,65","101,11","1,5","10,72","124,04","1,24","202,07"
2009-08-29 07:00:00,8,"3,71","129,52","1,11","11,56","147,77","1,36","226,56"
2009-08-29 08:00:00,8,"4,04","158,1","1,4","9,87","117,37","1,13","198,47"
2009-08-29 11:00:00,8,"5,77","149,12","1,1","12,38","123,69","1,17","238,71"
2009-08-29 12:00:00,8,"5,60","129,35","1,25","11,86","123,29","1,42","230,35"
2009-08-29 15:00:00,8,"4,78","167,03","0,96","11,94","149,78","1,36","184,27"
2009-08-29 16:00:00,8,"4,43","184,8","1,15","10,8","113,96","1,40","191,05"
2009-08-29 19:00:00,8,"7,62","184,98","0,93","10,63","139,85","1,26","194,24"
2009-08-29 20:00:00,8,"6,05","141,9","0,91","11,16","149,99","1,32","233,21"
2009-08-29 23:00:00,8,"7,76","130,04","0,98","11,4","142,14","1,38","233,15"
2009-08-30 00:00:00,8,"7,41","120,81","0,92","9,88","141,8","1,07","190,07"
2009-08-30 03:00:00,8,"7,64","103,49","0,96","9,48","121,59","1,32","187,12"
2009-08-30 04:00:00,8,"6,94","121,16","1,11","12,12","119,71","1,32","200,81"
2009-08-30 07:00:00,8,"5,64","144,09","1,06","9,94","126,87","1,11","187,35"
2009-08-30 08:00:00,8,"5,89","139,46","0,83","8,96","134,01","1,19","254,06"
2009-08-30 11:00:00,8,"5,68","129,21","0,91","11,45","138,25","1,17","211,77"
2009-08-30 12:00:00,8,"6,84","103,89","0,91","9,98","112,52","1,36","235,37"
2009-08-30 15:00:00,8,"6,24","88,56","1,06","10,35","141,2","1,28","203,18"
2009-08-30 16:00:00,8,"5,27","102,84","0,8","8,74","110,96","1,34","202,44"
2009-08-30 19:00:00,8,"5,93","104,57","0,81","11,02","118,78","1,24","201,9"
2009-08-30 20:00:00,8,"6,53","93,33","0,97","9,57","144,89","1,36","224,52"
2009-08-30 23:00:00,8,"8,48","85,04","0,93","9,36","118,2","1,03","180,88"
2009-08-31 00:00:00,8,"10,98","102,09","0,96","10,5","153,48","0,99","196,14"
2009-08-31 03:00:00,8,"12,32","75,84","1,04","8,73",132,"1,21","235,24"
2009-08-31 04:00:00,8,"11,60","81,04","1,19","9,56","133,27","1,07","236,08"
2009-08-31 07:00:00,8,"13,49","70,11","1,24","8,47","150,17","1,21","214,63"
2009-08-31 08:00:00,8,"12,40","55,03","1,14","11,03","154,77","1,09","227,55"
2009-08-31 11:00:00,8,"10,48","51,36","1,34","8,94","167,77","1,28","245,56"
2009-08-31 12:00:00,8,"11,04","50,3","1,1","10,31","170,92","1,17","211,09"
2009-08-31 15:00:00,8,"14,50","42,9","1,32","9,15","145,28","1,13","215,66"
2009-08-31 16:00:00,8,"12,58","32,27","1,56","8,86","175,17","1,19","208,74"
2009-08-31 19:00:00,8,"11,99","37,64","1,55","9,47","179,73","1,13","221,46"
2009-08-31 20:00:00,8,"15,16","45,54","1,59","10,23","174,09","1,38","203,68"
2009-08-31 23:00:00,8,"16,70","48,88","1,78","8,5","14,2","1,34","181,28"
2009-09-01 00:00:00,9,"17,36","58,15","1,67","9,37","16,96","1,11","232,03"
2009-09-01 03:00:00,9,"16,11","48,75","1,68","5,82","28,34","1,32","185,96"
2009-09-01 04:00:00,9,"20,45","32,73","1,62","5,48","31,75","1,03","225,61"
2009-09-01 07:00:00,9,"15,86","32,54","1,77","5,96","20,57","1,28",229
2009-09-01 08:00:00,9,"15,51","28,29","1,66","5,19","19,85","1,13","224,99"
2009-09-01 11:00:00,9,"15,67","16,88","1,54","6,23","8,32","0,99","228,97"
2009-09-01 12:00:00,9,"14,33","14,68","1,59","5,67","6,7","0,97","225,48"
2009-09-01 15:00:00,9,"17,32","13,19",2,"5,16","5,64","1,21","213,21"
2009-09-01 16:00:00,9,"13,88","17,24","1,6","5,83","6,82","1,28","242,5"
2009-09-01 19:00:00,9,"17,40","23,95","1,7","6,04","15,39","1,03","237,75"
2009-09-01 20:00:00,9,"15,53","29,12","1,99","5,51","20,84","1,05","238,08"
2009-09-01 23:00:00,9,"15,98","25,62","1,76","6,52","21,16","1,19","184,02"
2009-09-02 00:00:00,9,"15,12","27,69","1,5","6,16","26,56","1,21","231,41"
2009-09-02 03:00:00,9,"15,49","21,38","1,67","5,33","17,38","1,26","247,29"
2009-09-02 04:00:00,9,"19,22","13,8","1,86","6,56","16,08","1,03","215,2"
2009-09-02 07:00:00,9,"18,51","14,82","1,86","6,11","12,56","1,22","219,75"
2009-09-02 08:00:00,9,"19,98",13,"2,2","7,03","11,98","1,30","224,1"
2009-09-02 11:00:00,9,"17,46","12,85","1,73","6,65","11,05","1,30","193,69"
2009-09-02 12:00:00,9,"17,46","16,11","1,66","6,76","12,27","1,17","212,82"
2009-09-02 15:00:00,9,"17,65","12,95","1,7","6,25","15,66","1,13","199,05"
2009-09-02 16:00:00,9,"17,86","15,88","1,74","6,87","13,15","1,38","188,15"
2009-09-02 19:00:00,9,"18,64","23,01","2,03","6,56","18,86","1,21","181,94"
2009-09-02 20:00:00,9,"14,81","26,11","1,84","5,89","17,09","1,07","223,18"
2009-09-02 23:00:00,9,"17,65","34,07","1,43","5,77","19,86","1,15","183,82"
2009-09-03 00:00:00,9,"15,01","34,82","1,47","7,02","19,89","1,30","236,15"
2009-09-03 03:00:00,9,"19,30","29,19","1,82","6,01","22,5","1,26","212,74"
2009-09-03 04:00:00,9,"18,82","24,99","2,01","6,23","22,65","1,05","190,9"
2009-09-03 07:00:00,9,"18,84","20,65","1,68","6,57","18,38","1,32","220,67"
2009-09-03 08:00:00,9,"19,26","23,75","1,96","7,64","21,13","1,07","237,67"
2009-09-03 11:00:00,9,"22,98","30,22","2,19","5,89","21,98","1,32","195,26"
2009-09-03 12:00:00,9,"24,14","22,75","1,91","6,03","18,87","1,22","198,75"
2009-09-03 15:00:00,9,"20,95","21,87","2,29","7,44","18,82","1,36","226,05"
2009-09-03 16:00:00,9,"19,77","25,82","2,33","6,96","17,15","1,28","221,19"
2009-09-03 19:00:00,9,"18,45","26,73","2,37","6,85","18,34","1,38","231,49"
2009-09-03 20:00:00,9,"22,16","33,57","2,09","5,81","22,2","1,15","194,14"
2009-09-03 23:00:00,9,"23,91","35,23","2,15","5,87","23,17","1,15","181,65"
2009-09-04 00:00:00,9,"21,87","26,07","2,36","6,98","18,66","1,21","220,71"
2009-09-04 03:00:00,9,"23,21","24,05","2,56","7,91","18,73","1,03","234,13"
2009-09-04 04:00:00,9,"24,78","22,9","2,8","7,24","14,69","1,03","244,79"
2009-09-04 07:00:00,9,"20,20","21,3","3,1","11,53","13,67","1,17","218,64"
2009-09-04 08:00:00,9,"22,88","18,11","2,83","12,1","12,35","1,09","244,22"
2009-09-04 11:00:00,9,"26,34","14,97","3,02","12,4","12,35","0,99","192,13"
2009-09-04 12:00:00,9,"19,79","16,49","2,91","12,41","14,76","1,11","243,04"
2009-09-04 15:00:00,9,"19,50","11,93","2,64","13,34","13,13","1,03","184,7"
2009-09-04 16:00:00,9,"16,04","13,96","2,7","10,09","12,89","1,03","224,89"
2009-09-04 19:00:00,9,"14,87","18,67","2,09","12,39","203,04","1,01","190,01"
2009-09-04 20:00:00,9,"13,63","16,36","2,21","12,62","183,76","1,05","221,37"
2009-09-04 23:00:00,9,"13,32","15,06","2,19","11,73","213,41","0,86","236,78"
2009-09-05 00:00:00,9,"12,95","11,62","2,21","10,76","211,72","0,80","194,16"
2009-09-05 03:00:00,9,"13,63","12,25","2,17","11,43","194,41","0,76","242,02"
2009-09-05 04:00:00,9,"16,60","15,06","2,21","9,89","192,62","1,03","201,49"
2009-09-05 07:00:00,9,"10,69","402,54","2,33","11,99","15,89","0,93","225,47"
2009-09-05 08:00:00,9,"9,66","332,17","2,23","10,47","13,33","0,80","209,06"
2009-09-05 11:00:00,9,"11,70","4,22","2,54","10,45","18,07","1,03","219,93"
2009-09-05 12:00:00,9,"9,93","10,76","2,62","9,71","16,89","1,01","251,82"
2009-09-05 15:00:00,9,"10,90","1,48","2,2","6,83","21,12","0,84","247,34"
2009-09-05 16:00:00,9,"9,17","1,81","2,3","7,73","19,65","0,82","241,77"
2009-09-05 19:00:00,9,"8,28","18,06","1,8","8,53","17,32","0,80","222,53"
2009-09-05 20:00:00,9,"7,66","20,06","2,1","8,68","20,38","0,74","208,6"
2009-09-05 23:00:00,9,"8,38","4,98","2,18","8,34","19,76","0,84","251,05"
2009-09-06 00:00:00,9,"7,37","0,51","2,21","8,05","20,59","0,74","199,08"
2009-09-06 03:00:00,9,"10,71","394,13","1,73","7,93","17,88","0,80","235,89"
2009-09-06 04:00:00,9,"10,81","402,12","2,29","7,14","21,92","0,68","230,92"
2009-09-06 07:00:00,9,"12,67","7,84","2,12","8,46","18,99","0,76","254,54"
2009-09-06 08:00:00,9,"14,46","11,09","1,93","7,39","16,55","0,80","252,23"
2009-09-06 11:00:00,9,"13,76","20,68","2,39","10,85","16,48","0,80","197,32"
2009-09-06 12:00:00,9,"17,48","17,61","1,89","9,64","12,45","0,84","224,27"
2009-09-06 15:00:00,9,"18,47","21,73","2,27","11,03","13,31","0,95","240,06"
2009-09-06 16:00:00,9,"20,08","26,77","2,13","8,43","17,36","0,91","195,52"
2009-09-06 19:00:00,9,"20,92","32,07","2,05","6,91","21,32","0,87","235,86"
2009-09-06 20:00:00,9,"19,24","38,86","2,5","7,57","17,7","1,01","239,19"
2009-09-06 23:00:00,9,"20,45","36,45","2,33","7,64","22,42","0,84","220,06"
2009-09-07 00:00:00,9,"16,21","36,18","1,99","7,91","23,58","0,84","208,95"
2009-09-07 03:00:00,9,"23,27","28,9","2,39","7,68","27,02","0,70",185
2009-09-07 04:00:00,9,"20,76","20,06","2,47","8,26","26,45","0,91","219,91"
2009-09-07 07:00:00,9,"23,71","21,53","2,27","6,96","22,83","0,74","239,13"
2009-09-07 08:00:00,9,"24,88","22,79","2,27","8,55","25,9","0,91","226,28"
2009-09-07 11:00:00,9,"28,46","18,21","3,05","7,03","24,84","0,93","215,79"
2009-09-07 12:00:00,9,"29,14","15,46","2,83","7,83","23,84","0,80","237,11"
2009-09-07 15:00:00,9,"29,27","17,26","2,79","6,55","22,73","0,91","183,37"
2009-09-07 16:00:00,9,"26,84","17,38","2,49","7,97","22,27","0,78","236,87"
2009-09-07 19:00:00,9,"23,75","19,38","2,52","7,16","25,83","0,78","215,31"
2009-09-07 20:00:00,9,"28,44","22,1","2,76","8,43","29,48","0,80","245,98"
2009-09-07 23:00:00,9,"20,72","22,43","2,81","7,46","26,62","0,82","224,95"
2009-09-08 00:00:00,9,"21,69","22,49","2,5","8,39","32,9","0,72","210,38"
2009-09-08 03:00:00,9,"22,37","17,39","2,9","8,68","33,29","0,82","240,13"
2009-09-08 04:00:00,9,"21,32","20,59","2,58","8,88","30,08","0,82","240,24"
2009-09-08 07:00:00,9,"25,93","19,75","2,67","8,24","27,55","0,95","236,52"
2009-09-08 08:00:00,9,"21,60","15,94","2,58","9,04","29,19","0,86","230,05"
2009-09-08 11:00:00,9,"20,76","16,47","2,6","7,07","31,48","1,05","224,98"
2009-09-08 12:00:00,9,"21,19","18,77","3,06","8,22","25,38","0,82","219,95"
2009-09-08 15:00:00,9,"26,16","23,24","2,76","8,83","33,81","1,07","228,81"
2009-09-08 16:00:00,9,"25,44","23,63","2,52","8,84","34,56","0,87","217,67"
2009-09-08 19:00:00,9,"25,58","32,42","2,45","8,13","29,58","0,91","200,87"
2009-09-08 20:00:00,9,"20,20","35,46","2,32","8,29","36,35","1,07","209,98"
2009-09-08 23:00:00,9,"22,94","39,44","2,53","7,58","35,94","1,13","230,48"
2009-09-09 00:00:00,9,"20,86","34,43","2,89","7,44","41,99","0,93","208,68"
2009-09-09 03:00:00,9,"23,11","27,81","2,55","9,34","35,82","0,93","250,96"
2009-09-09 04:00:00,9,"23,68","25,63","2,84","9,42","38,3","1,09","198,25"
2009-09-09 07:00:00,9,"17,90","26,99","2,2","8,67","35,14","1,13","234,5"
2009-09-09 08:00:00,9,"22,43","28,74","2,67","7,19","43,5","1,19",215
2009-09-09 11:00:00,9,"18,76","34,33","2,45","7,16","38,13","0,99","243,01"
2009-09-09 12:00:00,9,"23,38","33,96","2,22","7,73","40,64","0,91","216,5"
2009-09-09 15:00:00,9,"18,76","30,15","2,32","9,35","38,91","1,03","256,75"
2009-09-09 16:00:00,9,"19,59","27,21","2,6","8,95","49,63","1,09","216,28"
2009-09-09 19:00:00,9,"21,71","40,18","2,08","8,66","44,7","1,42","246,51"
2009-09-09 20:00:00,9,"17,32","46,39","2,49","7,03","42,19","1,28","197,34"
2009-09-09 23:00:00,9,"20,33","48,36","2,46","7,59","49,42","1,22","231,02"
2009-09-10 00:00:00,9,"19,46","39,84","2,61","7,99","45,5","1,48","186,5"
2009-09-10 03:00:00,9,"17,84","44,61","2,3","7,59","49,63","1,36","193,77"
2009-09-10 04:00:00,9,"16,97","35,67","1,92","7,76","44,79","1,56","238,85"
2009-09-10 07:00:00,9,"13,76","36,91","2,3","7,23","49,17","1,22","189,62"
2009-09-10 08:00:00,9,"13,41","41,18","2,04","7,5","45,38","1,59","230,17"
2009-09-10 11:00:00,9,"13,43","32,52","1,96","8,21","50,11","1,36","247,32"
2009-09-10 12:00:00,9,"13,55","34,62","1,75","8,73","46,55","1,40","237,07"
2009-09-10 15:00:00,9,"12,95","38,76","2,21","8,46","60,3","1,46","217,15"
2009-09-10 16:00:00,9,"11,39","43,24","2,03","8,66","54,01","1,34","208,86"
2009-09-10 19:00:00,9,"11,06","58,93","2,14","8,56","66,16","1,48","229,78"
2009-09-10 20:00:00,9,"11,06","63,41","1,9","9,15","70,35","1,44","239,12"
2009-09-10 23:00:00,9,"14,35","65,72","2,06","7,66","62,78","1,34","216,5"
2009-09-11 00:00:00,9,"12,36","64,56","1,71","8,4","77,42","1,56","236,63"
2009-09-11 03:00:00,9,"12,71","52,44","2,32","8,02","71,39","1,24","187,99"
